"URL";"COD_MUNICIPIO"
"http://opendata.aragon.es/recurso/territorio/Municipio/Layana";"50135";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lechón";"50138";
"http://opendata.aragon.es/recurso/territorio/Municipio/Leciñena";"50137";
"http://opendata.aragon.es/recurso/territorio/Municipio/Letux";"50139";
"http://opendata.aragon.es/recurso/territorio/Municipio/Libros";"44135";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lidón";"44136";
"http://opendata.aragon.es/recurso/territorio/Municipio/Linares_de_Mora";"44137";
"http://opendata.aragon.es/recurso/territorio/Municipio/Litago";"50140";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lituénigo";"50141";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lledó";"44141";
"http://opendata.aragon.es/recurso/territorio/Municipio/Loarre";"22149";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lobera_de_Onsella";"50142";
"http://opendata.aragon.es/recurso/territorio/Municipio/Longares";"50143";
"http://opendata.aragon.es/recurso/territorio/Municipio/Longás";"50144";
"http://opendata.aragon.es/recurso/territorio/Municipio/Loporzano";"22150";
"http://opendata.aragon.es/recurso/territorio/Municipio/Loscorrales";"22151";
"http://opendata.aragon.es/recurso/territorio/Municipio/Loscos";"44138";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lucena_de_Jalón";"50146";
"http://opendata.aragon.es/recurso/territorio/Municipio/Luceni";"50147";
"http://opendata.aragon.es/recurso/territorio/Municipio/Luesia";"50148";
"http://opendata.aragon.es/recurso/territorio/Municipio/Luesma";"50149";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lumpiaque";"50150";
"http://opendata.aragon.es/recurso/territorio/Municipio/Luna";"50151";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lupiñén-Ortilla";"22905";
"http://opendata.aragon.es/recurso/territorio/Municipio/Lécera";"50136";
"http://opendata.aragon.es/recurso/territorio/Municipio/Maella";"50152";
"http://opendata.aragon.es/recurso/territorio/Municipio/Magallón";"50153";
"http://opendata.aragon.es/recurso/territorio/Municipio/Maicas";"44142";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mainar";"50154";
"http://opendata.aragon.es/recurso/territorio/Municipio/Malanquilla";"50155";
"http://opendata.aragon.es/recurso/territorio/Municipio/Maleján";"50156";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mallén";"50160";
"http://opendata.aragon.es/recurso/territorio/Municipio/Maluenda";"50159";
"http://opendata.aragon.es/recurso/territorio/Municipio/Malón";"50157";
"http://opendata.aragon.es/recurso/territorio/Municipio/Manchones";"50161";
"http://opendata.aragon.es/recurso/territorio/Municipio/Manzanera";"44143";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mara";"50162";
"http://opendata.aragon.es/recurso/territorio/Municipio/Marracos";"50902";
"http://opendata.aragon.es/recurso/territorio/Municipio/Martín_del_Río";"44144";
"http://opendata.aragon.es/recurso/territorio/Municipio/María_de_Huerva";"50163";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mas_de_las_Matas";"44145";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mata_de_los_Olmos_(La)";"44146";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mazaleón";"44147";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mediana_de_Aragón";"50164";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mequinenza";"50165";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mesones_de_Isuela";"50166";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mezalocha";"50167";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mezquita_de_Jarque";"44148";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mianos";"50168";
"http://opendata.aragon.es/recurso/territorio/Municipio/Miedes_de_Aragón";"50169";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mirambel";"44149";
"http://opendata.aragon.es/recurso/territorio/Municipio/Miravete_de_la_Sierra";"44150";
"http://opendata.aragon.es/recurso/territorio/Municipio/Molinos";"44151";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monegrillo";"50170";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monesma_y_Cajigar";"22155";
"http://opendata.aragon.es/recurso/territorio/Municipio/Moneva";"50171";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monflorite-Lascasas";"22156";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monforte_de_Moyuela";"44152";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monreal_de_Ariza";"50172";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monreal_del_Campo";"44153";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monroyo";"44154";
"http://opendata.aragon.es/recurso/territorio/Municipio/Montalbán";"44155";
"http://opendata.aragon.es/recurso/territorio/Municipio/Montanuy";"22157";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monteagudo_del_Castillo";"44156";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monterde";"50173";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monterde_de_Albarracín";"44157";
"http://opendata.aragon.es/recurso/territorio/Municipio/Montón";"50174";
"http://opendata.aragon.es/recurso/territorio/Municipio/Monzón";"22158";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mora_de_Rubielos";"44158";
"http://opendata.aragon.es/recurso/territorio/Municipio/Morata_de_Jalón";"50175";
"http://opendata.aragon.es/recurso/territorio/Municipio/Morata_de_Jiloca";"50176";
"http://opendata.aragon.es/recurso/territorio/Municipio/Moros";"50178";
"http://opendata.aragon.es/recurso/territorio/Municipio/Morés";"50177";
"http://opendata.aragon.es/recurso/territorio/Municipio/Moscardón";"44159";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mosqueruela";"44160";
"http://opendata.aragon.es/recurso/territorio/Municipio/Moyuela";"50179";
"http://opendata.aragon.es/recurso/territorio/Municipio/Mozota";"50180";
"http://opendata.aragon.es/recurso/territorio/Municipio/Muel";"50181";
"http://opendata.aragon.es/recurso/territorio/Municipio/Muela_(La)";"50182";
"http://opendata.aragon.es/recurso/territorio/Municipio/Muniesa";"44161";
"http://opendata.aragon.es/recurso/territorio/Municipio/Munébrega";"50183";
"http://opendata.aragon.es/recurso/territorio/Municipio/Murero";"50184";
"http://opendata.aragon.es/recurso/territorio/Municipio/Murillo_de_Gállego";"50185";
"http://opendata.aragon.es/recurso/territorio/Municipio/Naval";"22160";
"http://opendata.aragon.es/recurso/territorio/Municipio/Navardún";"50186";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nigüella";"50187";
"http://opendata.aragon.es/recurso/territorio/Municipio/Noguera_de_Albarracín";"44163";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nogueras";"44164";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nogueruelas";"44165";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nombrevilla";"50188";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nonaspe";"50189";
"http://opendata.aragon.es/recurso/territorio/Municipio/Novales";"22162";
"http://opendata.aragon.es/recurso/territorio/Municipio/Novallas";"50190";
"http://opendata.aragon.es/recurso/territorio/Municipio/Novillas";"50191";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nueno";"22163";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nuez_de_Ebro";"50193";
"http://opendata.aragon.es/recurso/territorio/Municipio/Nuévalos";"50192";
"http://opendata.aragon.es/recurso/territorio/Municipio/Obón";"44167";
"http://opendata.aragon.es/recurso/territorio/Municipio/Odón";"44168";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ojos_Negros";"44169";
"http://opendata.aragon.es/recurso/territorio/Municipio/Olba";"44171";
"http://opendata.aragon.es/recurso/territorio/Municipio/Oliete";"44172";
"http://opendata.aragon.es/recurso/territorio/Municipio/Olmos_(Los)";"44173";
"http://opendata.aragon.es/recurso/territorio/Municipio/Olvena";"22164";
"http://opendata.aragon.es/recurso/territorio/Municipio/Olvés";"50194";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ontiñena";"22165";
"http://opendata.aragon.es/recurso/territorio/Municipio/Orcajo";"50195";
"http://opendata.aragon.es/recurso/territorio/Municipio/Orera";"50196";
"http://opendata.aragon.es/recurso/territorio/Municipio/Orihuela_del_Tremedal";"44174";
"http://opendata.aragon.es/recurso/territorio/Municipio/Orrios";"44175";
"http://opendata.aragon.es/recurso/territorio/Municipio/Orés";"50197";
"http://opendata.aragon.es/recurso/territorio/Municipio/Oseja";"50198";
"http://opendata.aragon.es/recurso/territorio/Municipio/Osera_de_Ebro";"50199";
"http://opendata.aragon.es/recurso/territorio/Municipio/Osso_de_Cinca";"22167";
"http://opendata.aragon.es/recurso/territorio/Municipio/Palo";"22168";
"http://opendata.aragon.es/recurso/territorio/Municipio/Palomar_de_Arroyos";"44176";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pancrudo";"44177";
"http://opendata.aragon.es/recurso/territorio/Municipio/Paniza";"50200";
"http://opendata.aragon.es/recurso/territorio/Municipio/Panticosa";"22170";
"http://opendata.aragon.es/recurso/territorio/Municipio/Paracuellos_de_Jiloca";"50201";
"http://opendata.aragon.es/recurso/territorio/Municipio/Paracuellos_de_la_Ribera";"50202";
"http://opendata.aragon.es/recurso/territorio/Municipio/Parras_de_Castellote_(Las)";"44178";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pastriz";"50203";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pedrola";"50204";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pedrosas_(Las)";"50205";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peracense";"44180";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peralejos";"44181";
"http://opendata.aragon.es/recurso/territorio/Municipio/Perales_del_Alfambra";"44182";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peralta_de_Alcofea";"22174";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peralta_de_Calasanz";"22175";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peraltilla";"22176";
"http://opendata.aragon.es/recurso/territorio/Municipio/Perarrúa";"22177";
"http://opendata.aragon.es/recurso/territorio/Municipio/Perdiguera";"50206";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pertusa";"22178";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peñalba";"22172";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peñarroya_de_Tastavins";"44179";
"http://opendata.aragon.es/recurso/territorio/Municipio/Peñas_de_Riglos_(Las)";"22173";
"http://opendata.aragon.es/recurso/territorio/Municipio/Piedratajada";"50207";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pina_de_Ebro";"50208";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pinseque";"50209";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pintanos_(Los)";"50210";
"http://opendata.aragon.es/recurso/territorio/Municipio/Piracés";"22181";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pitarque";"44183";
"http://opendata.aragon.es/recurso/territorio/Municipio/Plan";"22182";
"http://opendata.aragon.es/recurso/territorio/Municipio/Plasencia_de_Jalón";"50211";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pleitas";"50212";
"http://opendata.aragon.es/recurso/territorio/Municipio/Plenas";"50213";
"http://opendata.aragon.es/recurso/territorio/Municipio/Plou";"44184";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pobo_(El)";"44185";
"http://opendata.aragon.es/recurso/territorio/Municipio/Poleñino";"22184";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pomer";"50214";
"http://opendata.aragon.es/recurso/territorio/Municipio/Portellada_(La)";"44187";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozondón";"44189";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuel_de_Ariza";"50215";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuel_del_Campo";"44190";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozuelo_de_Aragón";"50216";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pozán_de_Vero";"22186";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pradilla_de_Ebro";"50217";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Albortón";"50218";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Alfindén_(La)";"50219";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Castro_(La)";"22187";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Híjar_(La)";"44191";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puebla_de_Valverde_(La)";"44192";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puendeluna";"50220";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puente_de_Montañana";"22188";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puente_la_Reina_de_Jaca";"22902";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puertomingalvo";"44193";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pueyo_de_Araguás_(El)";"22190";
"http://opendata.aragon.es/recurso/territorio/Municipio/Pueyo_de_Santa_Cruz";"22193";
"http://opendata.aragon.es/recurso/territorio/Municipio/Purujosa";"50221";
"http://opendata.aragon.es/recurso/territorio/Municipio/Puértolas";"22189";
"http://opendata.aragon.es/recurso/territorio/Municipio/Quicena";"22195";
"http://opendata.aragon.es/recurso/territorio/Municipio/Quinto";"50222";
"http://opendata.aragon.es/recurso/territorio/Municipio/Remolinos";"50223";
"http://opendata.aragon.es/recurso/territorio/Municipio/Retascón";"50224";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ricla";"50225";
"http://opendata.aragon.es/recurso/territorio/Municipio/Rillo";"44195";
"http://opendata.aragon.es/recurso/territorio/Municipio/Riodeva";"44196";
"http://opendata.aragon.es/recurso/territorio/Municipio/Robres";"22197";
"http://opendata.aragon.es/recurso/territorio/Municipio/Romanos";"50227";
"http://opendata.aragon.es/recurso/territorio/Municipio/Royuela";"44198";
"http://opendata.aragon.es/recurso/territorio/Municipio/Rubiales";"44199";
"http://opendata.aragon.es/recurso/territorio/Municipio/Rubielos_de_Mora";"44201";
"http://opendata.aragon.es/recurso/territorio/Municipio/Rubielos_de_la_Cérida";"44200";
"http://opendata.aragon.es/recurso/territorio/Municipio/Rueda_de_Jalón";"50228";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ruesca";"50229";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ráfales";"44194";
"http://opendata.aragon.es/recurso/territorio/Municipio/Ródenas";"44197";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sabiñánigo";"22199";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sahún";"22200";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salas_Altas";"22201";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salas_Bajas";"22202";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salcedillo";"44203";
"http://opendata.aragon.es/recurso/territorio/Municipio/Saldón";"44204";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salillas";"22203";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salillas_de_Jalón";"50231";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sallent_de_Gállego";"22204";
"http://opendata.aragon.es/recurso/territorio/Municipio/Salvatierra_de_Esca";"50232";
"http://opendata.aragon.es/recurso/territorio/Municipio/Samper_de_Calanda";"44205";
"http://opendata.aragon.es/recurso/territorio/Municipio/Samper_del_Salz";"50233";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Agustín";"44206";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Esteban_de_Litera";"22205";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Juan_de_Plan";"22207";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Martín_de_la_Virgen_de_Moncayo";"50234";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Martín_del_Río";"44207";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Mateo_de_Gállego";"50235";
"http://opendata.aragon.es/recurso/territorio/Municipio/San_Miguel_del_Cinca";"22903";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sangarrén";"22206";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cilia";"22208";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Grío";"50236";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Moncayo";"50237";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_Nogueras";"44208";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Cruz_de_la_Serós";"22209";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Eulalia";"44209";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_Eulalia_de_Gállego";"50238";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santa_María_de_Dulcis";"22906";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santaliestra_y_San_Quílez";"22212";
"http://opendata.aragon.es/recurso/territorio/Municipio/Santed";"50239";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sariñena";"22213";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sarrión";"44210";
"http://opendata.aragon.es/recurso/territorio/Municipio/Saviñán";"50241";
"http://opendata.aragon.es/recurso/territorio/Municipio/Secastilla";"22214";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sediles";"50242";
"http://opendata.aragon.es/recurso/territorio/Municipio/Segura_de_los_Baños";"44211";
"http://opendata.aragon.es/recurso/territorio/Municipio/Seira";"22215";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sena";"22217";
"http://opendata.aragon.es/recurso/territorio/Municipio/Seno";"44212";
"http://opendata.aragon.es/recurso/territorio/Municipio/Senés_de_Alcubierre";"22218";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sesa";"22220";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sestrica";"50243";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sesué";"22221";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sierra_de_Luna";"50244";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sigüés";"50245";
"http://opendata.aragon.es/recurso/territorio/Municipio/Singra";"44213";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sisamón";"50246";
"http://opendata.aragon.es/recurso/territorio/Municipio/Siétamo";"22222";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sobradiel";"50247";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sopeira";"22223";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sos_del_Rey_Católico";"50248";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sotonera_(La)";"22904";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sádaba";"50230";
"http://opendata.aragon.es/recurso/territorio/Municipio/Sástago";"50240";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tabuenca";"50249";
"http://opendata.aragon.es/recurso/territorio/Municipio/Talamantes";"50250";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tamarite_de_Litera";"22225";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tarazona";"50251";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tardienta";"22226";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tauste";"50252";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tella-Sin";"22227";
"http://opendata.aragon.es/recurso/territorio/Municipio/Terrer";"50253";
"http://opendata.aragon.es/recurso/territorio/Municipio/Terriente";"44215";
"http://opendata.aragon.es/recurso/territorio/Municipio/Teruel";"44216";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tierga";"50254";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tierz";"22228";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tobed";"50255";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tolva";"22229";
"http://opendata.aragon.es/recurso/territorio/Municipio/Toril_y_Masegoso";"44217";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torla";"22230";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tormón";"44218";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tornos";"44219";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_Aragón";"22232";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_Ribota";"50257";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_los_Frailes";"50256";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralba_de_los_Sisones";"44220";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torralbilla";"50258";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_de_Arcas";"44223";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_de_las_Arcas";"44224";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_del_Compte";"44225";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_la_Ribera";"22233";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torre_los_Negros";"44227";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrecilla_de_Alcañiz";"44221";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrecilla_del_Rebollar";"44222";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrehermosa";"50259";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrelacárcel";"44226";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrelapaja";"50260";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrellas";"50261";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torremocha_de_Jiloca";"44228";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrente_de_Cinca";"22234";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Albarracín";"44229";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Alcanadre";"22235";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Barbués";"22236";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torres_de_Berrellén";"50262";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrevelilla";"44230";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrijas";"44231";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrijo_de_la_Cañada";"50263";
"http://opendata.aragon.es/recurso/territorio/Municipio/Torrijo_del_Campo";"44232";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tosos";"50264";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tramacastiel";"44234";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tramacastilla";"44235";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tramaced";"22239";
"http://opendata.aragon.es/recurso/territorio/Municipio/Trasmoz";"50265";
"http://opendata.aragon.es/recurso/territorio/Municipio/Trasobares";"50266";
"http://opendata.aragon.es/recurso/territorio/Municipio/Tronchón";"44236";
"http://opendata.aragon.es/recurso/territorio/Municipio/Uncastillo";"50267";
"http://opendata.aragon.es/recurso/territorio/Municipio/Undués_de_Lerda";"50268";
"http://opendata.aragon.es/recurso/territorio/Municipio/Urrea_de_Gaén";"44237";
"http://opendata.aragon.es/recurso/territorio/Municipio/Urrea_de_Jalón";"50269";
"http://opendata.aragon.es/recurso/territorio/Municipio/Urriés";"50270";
"http://opendata.aragon.es/recurso/territorio/Municipio/Used";"50271";
"http://opendata.aragon.es/recurso/territorio/Municipio/Utebo";"50272";
"http://opendata.aragon.es/recurso/territorio/Municipio/Utrillas";"44238";
"http://opendata.aragon.es/recurso/territorio/Municipio/Val_de_San_Martín";"50274";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valacloche";"44239";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valbona";"44240";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valdealgorfa";"44241";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valdecuenca";"44243";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valdehorna";"50273";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valdelinares";"44244";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valdeltormo";"44245";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valderrobres";"44246";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valfarta";"22242";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valjunquera";"44247";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Bardají";"22243";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Hecho";"22901";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valle_de_Lierp";"22244";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vallecillo_(El)";"44249";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valmadrid";"50275";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valpalmas";"50276";
"http://opendata.aragon.es/recurso/territorio/Municipio/Valtorres";"50277";
"http://opendata.aragon.es/recurso/territorio/Municipio/Veguillas_de_la_Sierra";"44250";
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Cinca";"22245";
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Ebro";"50278";
"http://opendata.aragon.es/recurso/territorio/Municipio/Velilla_de_Jiloca";"50279";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vencillón";"22909";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vera_de_Moncayo";"50280";
"http://opendata.aragon.es/recurso/territorio/Municipio/Viacamp_y_Litera";"22247";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vicién";"22248";
"http://opendata.aragon.es/recurso/territorio/Municipio/Vierlas";"50281";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villadoz";"50283";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villafeliche";"50284";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villafranca_de_Ebro";"50285";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villafranca_del_Campo";"44251";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villahermosa_del_Campo";"44252";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villalba_de_Perejil";"50286";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villalengua";"50287";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villamayor_de_Gállego";"50903";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanova";"22249";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Gállego";"50288";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Huerva";"50290";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Jiloca";"50289";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_de_Sigena";"22251";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanueva_del_Rebollar_de_la_Sierra";"44256";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villanúa";"22250";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villar_de_los_Navarros";"50291";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villar_del_Cobo";"44257";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villar_del_Salz";"44258";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarluengo";"44260";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarquemado";"44261";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarreal_de_Huerva";"50292";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarroya_de_la_Sierra";"50293";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarroya_de_los_Pinares";"44262";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villarroya_del_Campo";"50294";
"http://opendata.aragon.es/recurso/territorio/Municipio/Villastar";"44263";
